@relation D3
 
@attribute F1 {0, 1}
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 {0, 1}
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 {0, 1}
@attribute F11 numeric
@attribute F12 numeric
@attribute result {1, 2, 3}

@data
0,0,0.031468531,-1,-1,1,0,0,0.248251748,1,0.030017653,0.043190605,3
0,0.041208791,0.282967033,1,0,0,0,-0.071428571,0.10989011,1,0.030017653,0.026492481,3
0,0,-0.401709402,-1,-1,-1,0,-0.222222222,-0.094017094,1,0.030017653,0.030534185,3
0,0,0.030769231,0,-1,-2,0,0.128846154,0.340384615,0,0.030017653,0.034703073,2
0,0.042440318,0.281167109,-1,-1,-7,0,0,0.297082228,1,0.030017653,0.033255592,1
0,-0.769230769,0,-2,0,2,0,-0.666666667,-0.538461538,1,0.030017653,0.03324624,1
0,0,-0.006410256,2,1,1,0,0,-0.012820513,0,0.030017653,0.045211122,3
0,-0.006410256,-0.429487179,-1,-1,-1,0,-0.083333333,0.115384615,1,0.030017653,0.029888389,3
0,0,0.153846154,0,0,0,0,0,0.51193634,0,0.030017653,0.046328914,3
0,0,0.156177156,1,0,-6,0,0.062937063,0.067599068,0,0.030017653,0.033304116,1
0,0,0.087912088,1,0,-2,0,0.041208791,0.181318681,0,0.030017653,0.039523764,1
0,0,0.164102564,0,0,-6,0,0,0.382051282,1,0.030017653,0.035791198,1
0,0.102564103,0.205128205,1,0,-3,0,-0.025641026,0.076923077,0,0.030017653,0.043482463,1
0,0,-0.003076923,1,-1,-7,0,0,0.495384615,0,0.030017653,0.045179434,1
0,0,-0.012820513,-1,1,1,0,0,-0.012820513,0,0.030017653,0.037541569,1
0,-0.006410256,-0.025641026,-2,-2,-4,0,-0.006410256,0.288461538,1,0.030017653,0.027223119,2
0,0,0.137019231,0,-1,-7,0,-0.0625,-0.050480769,1,0.030017653,0.03336472,1
0,0,0,0,0,0,0,0,0,1,0.030017653,0.049731095,1
0,0,0,0,0,0,0,0,-0.071428571,0,0.040844665,0.081606825,3
0,0,0.142857143,0,-2,0,0,0,-0.428571429,1,0.040844665,0.034574846,3
0,-0.071428571,-0.571428571,1,0,9,0,0,0.071428571,1,0.040844665,0.040595651,3
0,0,0.071428571,0,0,0,0,0,-0.375,1,0.040844665,0.057859804,2
1,0.103174603,-0.642857143,0,1,11,1,0.105820106,0.156084656,0,0.040844665,0.034047788,1
0,-0.128571429,-0.257142857,1,0,3,0,0,-0.042857143,1,0.040844665,0.041575881,3
0,0,0.071428571,0,0,2,0,0,-0.125,1,0.040844665,0.044742693,3
0,0,0,0,-1,4,1,0.142857143,0.214285714,0,0.040844665,0.038326236,3
0,-0.095238095,-0.357142857,0,1,8,0,-0.333333333,0.285714286,0,0.040844665,0.055916196,3
0,0,0,0,1,0,0,0,0.014285714,1,0.040844665,0.059282797,3
0,0,0,0,0,0,0,0,0,1,0.040844665,0.068577961,3
0,0,0,0,0,0,0,0,0.56043956,1,0.040844665,0.068240211,3
0,0,0.071428571,0,0,1,0,0,-0.090909091,1,0.040844665,0.050979112,3
0,0,0,0,-1,0,0,0,0,1,0.040844665,0.05276781,3
1,0.012605042,-0.785714286,-1,0,11,1,0.155462185,0.478991597,0,0.040844665,0.035308887,2
1,0,-0.928571429,0,0,0,0,0.071428571,-0.768571429,0,0.040844665,0.062240643,3
0,-0.071428571,0,0,0,6,0,-0.071428571,0.5,1,0.040844665,0.05662568,2
0,0,0.006493506,-1,4,3,0,0.071428571,0.058441558,1,0.040844665,0.055568082,3
0,-0.19047619,-0.19047619,-1,0,8,0,-0.166666667,0.380952381,1,0.040844665,0.036488503,3
0,-0.128571429,0.014285714,0,-1,9,0,-0.2,0.314285714,1,0.040844665,0.054963589,3
0,0.032967033,0.164835165,-1,-1,9,0,-0.038461538,0.489010989,1,0.040844665,0.051876998,3
0,0,0,0,2,0,0,0,0,0,0.040844665,0.071300318,3
0,0,0.071428571,0,0,5,0,0,-0.088571429,0,0.040844665,0.044455679,3
0,0.038095238,-0.033333333,0,0,-1,0,0,0.114285714,1,0.040844665,0.071138974,3
0,0,0,0,0,0,0,0,0,1,0.040844665,0.067254509,3
0,-0.425,0.333333333,0,-2,3,0,-0.5,-0.325,1,0.034703073,0.033954499,1
0,-0.033823529,0.764705882,-1,0,0,0,-0.210294118,0.070588235,0,0.034703073,0.036223933,1
0,-0.030882353,0.411764706,0,0,-3,0,-0.219117647,0.189705882,1,0.034703073,0.030593717,3
0,0,-0.131818182,0,1,3,0,0,-0.379545455,0,0.034703073,0.036293153,3
0,0,-0.139285714,0,0,1,0,0,-0.125,1,0.034703073,0.041802948,1
1,-0.051923077,-0.825,0,-3,-2,0,-0.026923077,0.001923077,0,0.034703073,0.043640081,2
0,-0.024074074,0.102777778,1,-2,-18,0,-0.111111111,-0.178703704,0,0.034703073,0.04420505,1
0,0,0.5,-1,-2,-2,0,-0.5,-0.316666667,1,0.034703073,0.033224697,1
0,-0.036956522,0.608695652,-2,-3,-7,0,-0.304347826,0.316304348,0,0.034703073,0.041124104,3
0,-0.122222222,-0.105555556,0,0,-12,0,-0.222222222,-0.45,1,0.034703073,0.036811817,3
1,-0.013235294,-0.65,0,0,-12,0,0.141176471,0.277941176,0,0.034703073,0.040833256,2
0,-0.05,0.05,-1,-2,-12,0,-0.175,-0.2,0,0.034703073,0.048701286,1
0,0,0.5,0,0,1,0,-0.308333333,-0.175,1,0.034703073,0.035171129,1
0,0,0,0,0,0,0,0,-0.446428571,1,0.034703073,0.066987136,3
0,-0.094230769,0.615384615,-1,-1,-14,0,-0.423076923,-0.094230769,1,0.034703073,0.03643935,3
0,-0.067647059,0.529411765,0,0,-12,0,-0.647058824,0.101470588,1,0.034703073,0.034264639,1
0,-0.055263158,0.039473684,0,-1,1,0,-0.052631579,0.088157895,1,0.034703073,0.041638138,3
0,-0.040909091,0.727272727,-1,-1,2,0,-0.272727273,0.020454545,1,0.034703073,0.03622922,3
0,0,-0.035294118,0,-1,-4,0,-0.235294118,0.019117647,1,0.034703073,0.053164945,3
0,-0.103846154,-0.182692308,0,0,-2,0,0,-0.015384615,1,0.034703073,0.032578393,3
0,-0.1,-0.125,0,0,1,0,0,0.075,1,0.034703073,0.043769592,3
0,0,-0.318181818,1,-1,-3,0,0.03030303,-0.424242424,1,0.033304116,0.030926662,1
0,-0.242424242,0.444444444,-1,1,-3,0,-0.666666667,-0.353535354,1,0.033304116,0.035684082,1
0,-0.060606061,0.060606061,0,0,-1,0,-0.181818182,-0.090909091,1,0.033304116,0.03231994,3
0,-0.225108225,-0.277056277,1,0,0,0,-0.142857143,-0.220779221,1,0.033304116,0.032049433,3
0,-0.09469697,0.125,0,-2,-8,0,-0.375,-0.356060606,1,0.033304116,0.028656096,3
0,0,-0.212121212,0,0,-6,0,-0.090909091,-0.666666667,1,0.033304116,0.031110381,3
0,0,0.333333333,-1,-2,-3,0,-0.666666667,-0.545454545,1,0.033304116,0.031724626,3
0,-0.093240093,0.461538462,-1,-1,-2,0,-0.461538462,-0.053613054,1,0.033304116,0.028799555,3
0,-0.029090909,0.64,-1,-3,-7,0,-0.32,-0.035151515,1,0.033304116,0.029266125,3
0,-0.16969697,-0.478787879,1,-2,0,1,-0.048484848,0.036363636,1,0.033304116,0.029828199,1
1,-0.057040998,-0.727272727,0,6,-4,1,0.060606061,-0.106951872,1,0.033304116,0.049474159,3
1,0.032467532,-0.484848485,0,-2,-4,1,0.231601732,-0.047619048,1,0.033304116,0.038743406,2
0,-0.21969697,-0.189393939,0,1,1,0,0,0.356060606,1,0.033304116,0.033551096,3
0,0,-0.068181818,0,-1,0,0,-0.25,-0.007575758,1,0.033304116,0.042575883,3
0,0,-0.348484848,0,-2,0,0,-0.5,-0.378787879,1,0.033304116,0.028076058,1
0,0,-0.125874126,0,-2,-7,0,0,-0.081585082,1,0.033304116,0.046614834,3
1,-0.041125541,-0.818181818,0,-1,0,0,0.060606061,-0.006493506,0,0.033304116,0.035081447,2
0,0,-0.321212121,-1,-1,-4,0,-0.2,0.066666667,0,0.033304116,0.032307237,2
0,0,-0.16969697,0,-1,1,0,0,-0.36969697,1,0.033304116,0.042556624,3
0,0,0,0,0,-4,0,-0.333333333,-0.424242424,1,0.033304116,0.033496731,1
0,0.009894867,0.028447743,0,0,-8,0,0,0.136054422,1,0.033304116,0.045151643,1
0,-0.080808081,-0.323232323,0,-1,0,0,0,-0.080808081,1,0.033304116,0.033799132,3
1,-0.46969697,-0.909090909,0,-1,0,0,0,-0.393939394,1,0.033304116,0.03278854,1
0,-0.002840909,0.052083333,1,-3,-10,0,-0.03125,-0.114583333,1,0.033304116,0.041613445,3
0,-0.032467532,0.392857143,2,-1,-5,1,0.058441558,0.018398268,1,0.033304116,0.037157429,3
0,0,-0.166666667,0,-2,-2,1,-0.189393939,-0.007575758,1,0.033304116,0.037697784,1
0,-0.075757576,0.666666667,0,-3,-6,0,-0.444444444,-0.181818182,1,0.033304116,0.036814482,2
0,0,-0.318181818,-1,0,-3,1,-0.136363636,-0.03030303,1,0.033304116,0.027223119,2
0,-0.164285714,-0.328571429,0,0,-1,0,-0.2,-0.442857143,1,0.039523764,0.050273208,3
0,-0.035714286,-0.035714286,0,1,-2,0,0,-0.5,1,0.039523764,0.049659547,3
0,-0.016917293,-0.04887218,0,1,-2,0,0,-0.129699248,1,0.039523764,0.044466007,3
0,0.014285714,0.135714286,0,0,2,0,-0.028571429,0.207142857,1,0.039523764,0.046172377,3
0,0.007142857,-0.071428571,0,0,2,0,-0.085714286,-0.014285714,1,0.039523764,0.031669874,3
1,0.037593985,0,0,-1,4,1,-0.20112782,-0.144736842,1,0.039523764,0.042797868,3
0,0,-0.097142857,0,-3,-10,0,0,-0.554285714,1,0.039523764,0.039668528,3
1,0.023809524,0,0,0,-8,1,0.666666667,0.035714286,0,0.039523764,0.041902889,3
0,-0.041208791,-0.057692308,0,0,2,0,-0.005494505,-0.027472527,0,0.039523764,0.046463404,3
0,-0.130952381,0.333333333,0,1,-3,0,-0.166666667,-0.357142857,1,0.039523764,0.045954383,3
1,-0.05075188,-0.642857143,0,-1,-7,1,0.144736842,-0.039473684,0,0.039523764,0.045039651,3
0,0,0.121428571,0,-1,-4,0,-0.05,-0.135714286,1,0.039523764,0.037809213,3
0,0,-0.107142857,0,1,-1,0,0,-0.535714286,1,0.039523764,0.041542619,3
0,0.016233766,0.023809524,-1,-2,-2,0,-0.090909091,-0.054112554,0,0.039523764,0.053993939,2
1,-0.016666667,-0.833333333,0,0,2,1,0.083333333,0.283333333,0,0.027223119,0.036621193,3
1,0.107843137,-0.333333333,2,1,-5,1,-0.009803922,0.299019608,0,0.027223119,0.030593717,1
0,0.053030303,0.318181818,0,0,-4,0,0,0.166666667,0,0.027223119,0.037687382,2
0,0,0.571428571,0,0,-3,0,-0.142857143,0.035714286,0,0.027223119,0.027914437,1
0,-0.083333333,0.5,0,1,-4,0,0,0,0,0.027223119,0.047953738,1
0,0.092592593,0.314814815,1,-1,3,0,-0.074074074,0.305555556,0,0.027223119,0.032985151,1
0,0,0.571428571,0,0,-1,0,0,-0.416666667,0,0.027223119,0.035960654,1
0,0,-0.404761905,0,0,0,0,0,0.154761905,0,0.027223119,0.033844586,3
0,0,0.4,0,0,-3,0,-0.2,-0.333333333,0,0.027223119,0.032664944,1
0,0,0.75,0,0,-2,0,0,0,0,0.027223119,0.043572424,1
0,0,0,1,1,-1,0,0,-0.5,0,0.027223119,0.031028478,1
0,0,-0.066666667,1,0,9,0,-0.1,0.233333333,0,0.027223119,0.027454461,3
1,0.166666667,0,0,1,-5,0,0.166666667,0.194444444,0,0.027223119,0.031765111,1
0,-0.055555556,0.333333333,-1,-1,-5,0,0,-0.083333333,0,0.027223119,0.033076684,1
0,-0.25,0.333333333,0,0,0,0,0,-0.166666667,0,0.027223119,0.022370875,3
